action_id,pattern,region,concurrency,access_pattern,block_size,duration_s,memory_mb,copy_threads,cpu_threads,warm_copy,max_errors,stress_score
1988,inversion,7,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.9418080000000002
1989,inversion,7,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.741376
1990,inversion,7,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4267200000000004
1991,inversion,7,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.568960000000001
1992,inversion,7,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.2787688
1993,inversion,7,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.73452256
1994,inversion,7,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.1017838399999995
1995,inversion,7,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.46904512
1996,inversion,7,medium,random,page_4KB,30,1024,8,4,True,10,2.8784448
1997,inversion,7,medium,random,page_4KB,60,1024,8,4,True,10,3.45413376
1998,inversion,7,medium,random,page_4KB,120,4096,8,4,True,10,5.181200639999999
1999,inversion,7,medium,random,page_4KB,300,4096,8,4,True,10,6.90826752
2000,inversion,7,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.221719040000001
2001,inversion,7,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,5.0660628480000005
2002,inversion,7,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.599094272000001
2003,inversion,7,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.132125696000001
2004,inversion,7,high,sequential,page_4KB,30,4096,16,8,True,-1,4.920069
2005,inversion,7,high,sequential,page_4KB,60,4096,16,8,True,-1,5.904082799999999
2006,inversion,7,high,sequential,page_4KB,120,4096,16,8,True,-1,7.380103499999999
2007,inversion,7,high,sequential,page_4KB,300,0,16,8,True,-1,11.480160999999999
2008,inversion,7,high,random,page_4KB,30,4096,16,8,True,10,6.214824
2009,inversion,7,high,random,page_4KB,60,4096,16,8,True,10,7.4577887999999986
2010,inversion,7,high,random,page_4KB,120,4096,16,8,True,10,9.322235999999998
2011,inversion,7,high,random,page_4KB,300,0,16,8,True,10,14.501256000000001
2012,inversion,7,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,9.115075200000001
2013,inversion,7,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.938090240000001
2014,inversion,7,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.672612800000003
2015,inversion,7,high,rowhammer_like,page_4KB,300,0,16,8,True,1,21.2685088
