agent,episode,action_id,count,pattern,region,concurrency,access_pattern,block_size,duration_s,memory_mb,copy_threads,cpu_threads,warm_copy,max_errors,stress_score
random,24,1981,1,inversion,7,low,sequential,page_4KB,60,1024,4,0,False,-1,1.3452
random,24,1620,1,solid,5,low,sequential,page_4KB,30,256,4,0,False,-1,0.8478749999999999
random,24,94,1,walking_1_0,2,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.083901440000002
random,24,929,1,march,1,high,random,page_4KB,60,4096,16,8,True,10,7.268183999999998
random,24,1352,1,butterfly,5,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.651046400000001
random,24,781,1,random,5,high,sequential,page_4KB,60,4096,16,8,True,-1,5.00346
random,24,878,1,march,0,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.9975012000000003
random,24,806,1,random,6,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.4760880000000003
random,24,1419,1,butterfly,7,medium,sequential,page_4KB,300,4096,8,4,True,-1,6.0252191999999996
random,24,56,1,walking_1_0,1,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.935500800000001
random,24,1156,1,butterfly,0,low,random,page_4KB,30,256,4,0,True,10,1.4586000000000001
random,24,2011,1,inversion,7,high,random,page_4KB,300,0,16,8,True,10,14.501256000000001
random,24,956,1,march,2,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.114387200000001
random,24,689,1,random,3,low,random,page_4KB,60,1024,4,0,True,10,1.584
random,24,349,1,checkerboard,1,high,sequential,page_4KB,60,4096,16,8,True,-1,6.004151999999999
random,24,1026,1,march,4,medium,random,page_4KB,120,4096,8,4,True,10,5.049475199999999
random,24,1130,1,march,7,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.9975012000000003
random,24,735,1,random,4,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.634784
random,24,1491,1,solid,1,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.8665232000000005
random,24,455,1,checkerboard,4,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,10.303856640000001
random,24,1945,1,inversion,6,low,sequential,page_4KB,60,1024,4,0,False,-1,1.3452
random,24,822,1,random,6,high,random,page_4KB,120,4096,16,8,True,10,7.9002
random,24,879,1,march,0,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.330001599999999
random,24,221,1,walking_1_0,6,low,random,page_4KB,60,1024,4,0,True,10,1.7424000000000002
random,24,872,1,march,0,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.8924400000000001
random,24,961,1,march,2,high,sequential,page_4KB,60,4096,16,8,True,-1,5.753978999999999
random,24,697,1,random,3,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.317392
random,24,1545,1,solid,2,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.733046400000001
random,24,1646,1,solid,5,high,sequential,page_4KB,120,4096,16,8,True,-1,6.56704125
random,24,975,1,march,3,low,sequential,page_4KB,300,1024,4,0,False,-1,2.1849999999999996
random,24,852,1,random,7,high,sequential,page_4KB,30,4096,16,8,True,-1,4.16955
random,25,72,1,walking_1_0,2,low,sequential,page_4KB,30,256,4,0,False,-1,0.88825
random,25,1871,1,inversion,3,high,rowhammer_like,page_4KB,300,0,16,8,True,1,21.2685088
random,25,432,1,checkerboard,4,low,sequential,page_4KB,30,256,4,0,False,-1,0.969
random,25,767,1,random,5,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,3.8720000000000008
random,25,1488,1,solid,1,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.027718
random,25,884,1,march,0,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.114387200000001
random,25,1461,1,solid,0,medium,rowhammer_like,page_4KB,60,1024,8,4,True,1,4.50793728
random,25,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
random,25,2014,1,inversion,7,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.672612800000003
random,25,745,1,random,4,high,sequential,page_4KB,60,4096,16,8,True,-1,5.00346
random,25,763,1,random,5,low,random,page_4KB,300,1024,4,0,True,10,2.64
random,25,372,1,checkerboard,2,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.317392
random,25,1932,1,inversion,5,high,sequential,page_4KB,30,4096,16,8,True,-1,4.920069
random,25,1206,1,butterfly,1,medium,random,page_4KB,120,4096,8,4,True,10,5.7081024
random,25,203,1,walking_1_0,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.445201920000002
random,25,735,1,random,4,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.634784
random,25,433,1,checkerboard,4,low,sequential,page_4KB,60,1024,4,0,False,-1,1.3679999999999999
random,25,1146,1,march,7,high,random,page_4KB,120,4096,16,8,True,10,9.08523
random,25,932,1,march,1,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.883336
random,25,1046,1,march,5,low,sequential,page_4KB,120,1024,4,0,False,-1,1.6387499999999997
random,25,759,1,random,5,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9
random,25,240,1,walking_1_0,6,high,sequential,page_4KB,30,4096,16,8,True,-1,4.586505
random,25,567,1,checkerboard,7,high,sequential,page_4KB,300,0,16,8,True,-1,11.674739999999996
random,25,755,1,random,4,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.02416
random,25,863,1,random,7,high,rowhammer_like,page_4KB,300,0,16,8,True,1,18.02416
random,25,1463,1,solid,0,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.01587456
random,25,456,1,checkerboard,4,high,sequential,page_4KB,30,4096,16,8,True,-1,5.00346
random,25,1627,1,solid,5,low,random,page_4KB,300,1024,4,0,True,10,2.7720000000000002
random,25,1034,1,march,4,high,sequential,page_4KB,120,4096,16,8,True,-1,7.192473749999998
random,25,1623,1,solid,5,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9949999999999999
random,25,1611,1,solid,4,high,sequential,page_4KB,300,0,16,8,True,-1,10.215397499999998
random,25,322,1,checkerboard,0,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.904351999999998
random,25,1563,1,solid,3,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.8665232000000005
random,25,183,1,walking_1_0,5,low,sequential,page_4KB,300,1024,4,0,False,-1,2.09
random,25,126,1,walking_1_0,3,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
random,25,1312,1,butterfly,4,medium,random,page_4KB,30,1024,8,4,True,10,3.1711679999999998
random,25,1162,1,butterfly,0,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.7752000000000008
random,25,1499,1,solid,1,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.01587456
random,25,487,1,checkerboard,5,medium,random,page_4KB,300,4096,8,4,True,10,7.025356800000001
random,25,750,1,random,4,high,random,page_4KB,120,4096,16,8,True,10,7.9002
random,25,947,1,march,2,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,4.452800000000001
random,25,248,1,walking_1_0,6,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,8.497104
random,25,1042,1,march,4,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.325004
random,25,1274,1,butterfly,3,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.5189144
random,25,1923,1,inversion,5,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.46904512
random,25,1227,1,butterfly,2,low,sequential,page_4KB,300,1024,4,0,False,-1,2.4699999999999998
random,25,523,1,checkerboard,6,medium,random,page_4KB,300,4096,8,4,True,10,7.025356800000001
random,25,599,1,random,0,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,8.586547200000002
random,25,1784,1,inversion,1,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.221719040000001
random,25,477,1,checkerboard,5,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.7878400000000005
random,25,1904,1,inversion,4,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,9.115075200000001
random,25,1009,1,march,4,low,sequential,page_4KB,60,1024,4,0,False,-1,1.311
random,25,927,1,march,1,high,sequential,page_4KB,300,0,16,8,True,-1,11.188292499999998
random,25,1140,1,march,7,high,sequential,page_4KB,30,4096,16,8,True,-1,4.794982499999999
random,25,51,1,walking_1_0,1,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.098262399999999
random,25,919,1,march,1,medium,random,page_4KB,300,4096,8,4,True,10,6.7326336
random,25,452,1,checkerboard,4,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.293273600000001
random,25,105,1,walking_1_0,2,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.196524799999999
random,25,1824,1,inversion,2,high,sequential,page_4KB,30,4096,16,8,True,-1,4.920069
random,25,1843,1,inversion,3,low,random,page_4KB,300,1024,4,0,True,10,3.1152
random,25,662,1,random,2,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.4760880000000003
random,25,1077,1,march,5,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,10.660003199999998
random,25,1285,1,butterfly,3,high,sequential,page_4KB,60,4096,16,8,True,-1,6.504497999999999
random,25,1867,1,inversion,3,high,random,page_4KB,300,0,16,8,True,10,14.501256000000001
random,26,1592,1,solid,4,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.7278800000000003
random,26,775,1,random,5,medium,random,page_4KB,300,4096,8,4,True,10,5.854464000000001
random,26,492,1,checkerboard,5,high,sequential,page_4KB,30,4096,16,8,True,-1,5.00346
random,26,1670,1,solid,6,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.6498924000000006
random,26,1021,1,march,4,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.6650007999999996
random,26,765,1,random,5,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.3232000000000004
random,26,1348,1,butterfly,5,medium,random,page_4KB,30,1024,8,4,True,10,3.1711679999999998
random,26,1914,1,inversion,5,low,random,page_4KB,120,1024,4,0,True,10,2.3364
random,26,222,1,walking_1_0,6,low,random,page_4KB,120,1024,4,0,True,10,2.178
random,26,50,1,walking_1_0,1,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.8236967999999996
random,26,200,1,walking_1_0,5,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.935500800000001
random,26,1344,1,butterfly,5,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.510508
random,26,219,1,walking_1_0,6,low,sequential,page_4KB,300,1024,4,0,False,-1,2.09
random,26,635,1,random,1,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,8.586547200000002
random,26,1390,1,butterfly,6,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,8.37188352
random,26,126,1,walking_1_0,3,medium,random,page_4KB,120,4096,8,4,True,10,4.8299328
random,26,1492,1,solid,1,medium,random,page_4KB,30,1024,8,4,True,10,2.5613280000000005
random,26,1350,1,butterfly,5,medium,random,page_4KB,120,4096,8,4,True,10,5.7081024
random,26,710,1,random,3,high,sequential,page_4KB,120,4096,16,8,True,-1,6.254325
random,26,1663,1,solid,6,low,random,page_4KB,300,1024,4,0,True,10,2.7720000000000002
random,26,711,1,random,3,high,sequential,page_4KB,300,0,16,8,True,-1,9.72895
random,26,1358,1,butterfly,5,high,sequential,page_4KB,120,4096,16,8,True,-1,8.1306225
random,26,1064,1,march,5,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.114387200000001
random,26,1002,1,march,3,high,random,page_4KB,120,4096,16,8,True,10,9.08523
random,26,293,1,checkerboard,0,low,random,page_4KB,60,1024,4,0,True,10,1.9008
random,26,282,1,walking_1_0,7,high,random,page_4KB,120,4096,16,8,True,10,8.690219999999998
random,26,562,2,checkerboard,7,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.727892480000001
random,26,511,1,checkerboard,6,low,random,page_4KB,300,1024,4,0,True,10,3.168
random,26,353,1,checkerboard,1,high,random,page_4KB,60,4096,16,8,True,10,7.584191999999999
random,26,414,1,checkerboard,3,medium,random,page_4KB,120,4096,8,4,True,10,5.269017600000001
random,26,261,1,walking_1_0,7,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.5555200000000005
random,26,520,1,checkerboard,6,medium,random,page_4KB,30,1024,8,4,True,10,2.9272320000000005
random,26,801,1,random,6,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.3232000000000004
random,26,1721,1,solid,7,high,random,page_4KB,60,4096,16,8,True,10,6.636167999999999
random,26,1359,1,butterfly,5,high,sequential,page_4KB,300,0,16,8,True,-1,12.647634999999998
random,26,109,1,walking_1_0,3,low,sequential,page_4KB,60,1024,4,0,False,-1,1.254
random,26,3,1,walking_1_0,0,low,sequential,page_4KB,300,1024,4,0,False,-1,2.09
random,26,1542,1,solid,2,high,random,page_4KB,120,4096,16,8,True,10,8.295209999999997
random,26,564,1,checkerboard,7,high,sequential,page_4KB,30,4096,16,8,True,-1,5.00346
random,26,1202,1,butterfly,1,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.5189144
random,26,476,1,checkerboard,5,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.9747200000000003
random,26,653,2,random,2,low,random,page_4KB,60,1024,4,0,True,10,1.584
random,26,1681,1,solid,6,high,sequential,page_4KB,60,4096,16,8,True,-1,5.253632999999998
random,26,86,1,walking_1_0,2,medium,sequential,page_4KB,120,4096,8,4,True,-1,3.8236967999999996
random,26,539,1,checkerboard,6,high,rowhammer_like,page_4KB,300,0,16,8,True,1,21.628991999999997
random,26,1323,1,butterfly,4,high,sequential,page_4KB,300,0,16,8,True,-1,12.647634999999998
random,26,1258,1,butterfly,2,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,15.063048000000004
random,26,1038,1,march,4,high,random,page_4KB,120,4096,16,8,True,10,9.08523
random,26,789,1,random,5,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,9.269568
random,26,1246,1,butterfly,2,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,8.37188352
random,26,1489,1,solid,1,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.4332616000000002
random,26,1774,1,inversion,1,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.4267200000000004
random,26,157,1,walking_1_0,4,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.5491311999999997
random,26,1704,1,solid,7,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.027718
random,26,935,1,march,1,high,rowhammer_like,page_4KB,300,0,16,8,True,1,20.727784000000003
random,26,1495,1,solid,1,medium,random,page_4KB,300,4096,8,4,True,10,6.1471872
random,26,531,1,checkerboard,6,high,sequential,page_4KB,300,0,16,8,True,-1,11.674739999999996
random,26,2012,1,inversion,7,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,9.115075200000001
random,26,558,1,checkerboard,7,medium,random,page_4KB,120,4096,8,4,True,10,5.269017600000001
random,26,110,1,walking_1_0,3,low,sequential,page_4KB,120,1024,4,0,False,-1,1.5675000000000001
random,26,860,1,random,7,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,7.72464
random,26,1196,1,butterfly,1,low,rowhammer_like,page_4KB,30,256,4,0,True,1,2.1392800000000003
random,27,171,1,walking_1_0,4,high,sequential,page_4KB,300,0,16,8,True,-1,10.701844999999999
random,27,1966,1,inversion,6,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.599094272000001
random,27,955,1,march,2,medium,random,page_4KB,300,4096,8,4,True,10,6.7326336
random,27,1627,1,solid,5,low,random,page_4KB,300,1024,4,0,True,10,2.7720000000000002
random,27,1251,1,butterfly,2,high,sequential,page_4KB,300,0,16,8,True,-1,12.647634999999998
random,27,1379,1,butterfly,6,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,5.033600000000001
random,27,1364,1,butterfly,5,high,rowhammer_like,page_4KB,30,4096,16,8,True,1,10.042032
random,27,699,1,random,3,medium,sequential,page_4KB,300,4096,8,4,True,-1,4.634784
random,27,506,1,checkerboard,6,low,sequential,page_4KB,120,1024,4,0,False,-1,1.7099999999999997
random,27,446,1,checkerboard,4,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.171305600000001
random,27,56,1,walking_1_0,1,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.935500800000001
random,27,1136,1,march,7,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,4.114387200000001
random,27,459,1,checkerboard,4,high,sequential,page_4KB,300,0,16,8,True,-1,11.674739999999996
random,27,128,1,walking_1_0,3,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.935500800000001
random,27,1377,1,butterfly,6,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,3.02016
random,27,726,1,random,4,low,random,page_4KB,120,1024,4,0,True,10,1.98
random,27,618,1,random,1,low,random,page_4KB,120,1024,4,0,True,10,1.98
random,27,704,1,random,3,medium,rowhammer_like,page_4KB,30,1024,8,4,True,1,3.5777280000000005
random,27,305,1,checkerboard,0,medium,random,page_4KB,60,1024,8,4,True,10,3.5126784000000004
random,27,1336,1,butterfly,5,low,random,page_4KB,30,256,4,0,True,10,1.4586000000000001
random,27,427,1,checkerboard,3,high,random,page_4KB,300,0,16,8,True,10,14.747039999999998
random,27,5,1,walking_1_0,0,low,random,page_4KB,60,1024,4,0,True,10,1.7424000000000002
random,27,186,1,walking_1_0,5,low,random,page_4KB,120,1024,4,0,True,10,2.178
random,27,101,1,walking_1_0,2,high,random,page_4KB,60,4096,16,8,True,10,6.952175999999998
random,27,35,1,walking_1_0,0,high,rowhammer_like,page_4KB,300,0,16,8,True,1,19.826576
random,27,1786,1,inversion,1,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.599094272000001
random,27,1943,1,inversion,5,high,rowhammer_like,page_4KB,300,0,16,8,True,1,21.2685088
random,27,1630,1,solid,5,low,rowhammer_like,page_4KB,120,1024,4,0,True,1,3.049200000000001
random,27,579,1,random,0,low,sequential,page_4KB,300,1024,4,0,False,-1,1.9
random,27,1230,1,butterfly,2,low,random,page_4KB,120,1024,4,0,True,10,2.574
random,27,1643,1,solid,5,medium,rowhammer_like,page_4KB,300,4096,8,4,True,1,9.01587456
random,27,1050,1,march,5,low,random,page_4KB,120,1024,4,0,True,10,2.277
random,27,1163,1,butterfly,0,low,rowhammer_like,page_4KB,300,1024,4,0,True,1,5.033600000000001
random,27,1958,1,inversion,6,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.1017838399999995
random,27,1348,1,butterfly,5,medium,random,page_4KB,30,1024,8,4,True,10,3.1711679999999998
random,27,1401,2,butterfly,6,high,rowhammer_like,page_4KB,60,4096,16,8,True,1,12.0504384
random,27,1683,1,solid,6,high,sequential,page_4KB,300,0,16,8,True,-1,10.215397499999998
random,27,483,1,checkerboard,5,medium,sequential,page_4KB,300,4096,8,4,True,-1,5.561740800000001
random,27,1253,1,butterfly,2,high,random,page_4KB,60,4096,16,8,True,10,8.216207999999998
random,27,1822,1,inversion,2,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.599094272000001
random,27,765,1,random,5,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,2.3232000000000004
random,27,1278,1,butterfly,3,medium,random,page_4KB,120,4096,8,4,True,10,5.7081024
random,27,1669,1,solid,6,medium,sequential,page_4KB,60,1024,8,4,True,-1,2.4332616000000002
random,27,1682,1,solid,6,high,sequential,page_4KB,120,4096,16,8,True,-1,6.56704125
random,27,984,1,march,3,medium,sequential,page_4KB,30,1024,8,4,True,-1,2.220834
random,27,492,1,checkerboard,5,high,sequential,page_4KB,30,4096,16,8,True,-1,5.00346
random,27,889,1,march,0,high,sequential,page_4KB,60,4096,16,8,True,-1,5.753978999999999
random,27,1269,1,butterfly,3,low,rowhammer_like,page_4KB,60,1024,4,0,True,1,3.02016
random,27,819,1,random,6,high,sequential,page_4KB,300,0,16,8,True,-1,9.72895
random,27,439,1,checkerboard,4,low,random,page_4KB,300,1024,4,0,True,10,3.168
random,27,1870,1,inversion,3,high,rowhammer_like,page_4KB,120,4096,16,8,True,1,13.672612800000003
random,27,928,1,march,1,high,random,page_4KB,30,4096,16,8,True,10,6.056819999999999
random,27,612,1,random,1,low,sequential,page_4KB,30,256,4,0,False,-1,0.8075
random,27,209,1,walking_1_0,5,high,random,page_4KB,60,4096,16,8,True,10,6.952175999999998
random,27,397,1,checkerboard,3,low,sequential,page_4KB,60,1024,4,0,False,-1,1.3679999999999999
random,27,1289,1,butterfly,3,high,random,page_4KB,60,4096,16,8,True,10,8.216207999999998
random,27,1433,1,butterfly,7,high,random,page_4KB,60,4096,16,8,True,10,8.216207999999998
random,27,296,1,checkerboard,0,low,rowhammer_like,page_4KB,30,256,4,0,True,1,1.9747200000000003
random,27,924,1,march,1,high,sequential,page_4KB,30,4096,16,8,True,-1,4.794982499999999
random,27,976,1,march,3,low,random,page_4KB,30,256,4,0,True,10,1.2903
random,27,1697,1,solid,7,low,random,page_4KB,60,1024,4,0,True,10,1.6632000000000002
random,27,137,1,walking_1_0,3,high,random,page_4KB,60,4096,16,8,True,10,6.952175999999998
random,27,1284,1,butterfly,3,high,sequential,page_4KB,30,4096,16,8,True,-1,5.420415
random,28,22,1,walking_1_0,0,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.083901440000002
random,28,202,1,walking_1_0,5,medium,rowhammer_like,page_4KB,120,4096,8,4,True,1,7.083901440000002
random,28,1202,1,butterfly,1,medium,sequential,page_4KB,120,4096,8,4,True,-1,4.5189144
random,28,1783,1,inversion,1,medium,random,page_4KB,300,4096,8,4,True,10,6.90826752
